orig_cell_types	layer_ID
Microglia	110
Inhibitory	110
Astrocyte	110
Endothelial 3	110
OD Immature 1	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Endothelial 1	110
Inhibitory	110
Astrocyte	110
Astrocyte	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Ambiguous	110
Inhibitory	110
Inhibitory	110
Ambiguous	110
Endothelial 1	110
Astrocyte	110
Ambiguous	110
OD Mature 1	110
Ambiguous	110
Ambiguous	110
Inhibitory	110
Ambiguous	110
Inhibitory	110
OD Immature 1	110
Ambiguous	110
OD Immature 1	110
Endothelial 1	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
OD Immature 1	110
Inhibitory	110
Endothelial 1	110
Excitatory	110
Inhibitory	110
Endothelial 1	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Endothelial 1	110
Inhibitory	110
Excitatory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Endothelial 3	110
Endothelial 3	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Ambiguous	110
OD Immature 1	110
Inhibitory	110
Ambiguous	110
OD Mature 2	110
Astrocyte	110
Microglia	110
Inhibitory	110
Endothelial 3	110
Endothelial 1	110
Ambiguous	110
Excitatory	110
Excitatory	110
OD Immature 1	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Inhibitory	110
OD Mature 2	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Astrocyte	110
Endothelial 3	110
Astrocyte	110
Inhibitory	110
OD Mature 2	110
Endothelial 1	110
Ambiguous	110
Ambiguous	110
Inhibitory	110
Inhibitory	110
Astrocyte	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Endothelial 1	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Microglia	110
OD Immature 1	110
Ambiguous	110
Microglia	110
Microglia	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
Astrocyte	110
Endothelial 1	110
Inhibitory	110
Inhibitory	110
Endothelial 1	110
Inhibitory	110
Inhibitory	110
OD Mature 4	110
Pericytes	110
Microglia	110
Inhibitory	110
Ambiguous	110
Inhibitory	110
Inhibitory	110
Astrocyte	110
Endothelial 3	110
Endothelial 1	110
Astrocyte	110
Microglia	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
OD Immature 1	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Inhibitory	110
Microglia	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Ambiguous	110
Astrocyte	110
Inhibitory	110
Ambiguous	110
Inhibitory	110
OD Immature 1	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
Endothelial 1	110
OD Immature 1	110
Inhibitory	110
Excitatory	110
Ambiguous	110
Astrocyte	110
OD Immature 1	110
Ambiguous	110
Inhibitory	110
Inhibitory	110
Ambiguous	110
Pericytes	110
Ambiguous	110
Inhibitory	110
OD Mature 2	110
OD Mature 1	110
Ambiguous	110
OD Mature 2	110
Inhibitory	110
Inhibitory	110
OD Mature 1	110
Astrocyte	110
Ambiguous	110
Endothelial 1	110
Inhibitory	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Inhibitory	110
Ambiguous	110
Inhibitory	110
Astrocyte	110
OD Mature 2	110
Astrocyte	110
Astrocyte	110
OD Mature 2	110
Inhibitory	110
OD Immature 1	110
Endothelial 1	110
Inhibitory	110
OD Immature 1	110
Astrocyte	110
Ambiguous	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Ambiguous	110
Endothelial 3	110
Astrocyte	110
Inhibitory	110
Microglia	110
OD Mature 1	110
Inhibitory	110
Microglia	110
Astrocyte	110
Inhibitory	110
Ambiguous	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
OD Mature 2	110
Ambiguous	110
OD Mature 4	110
Endothelial 3	110
Ambiguous	110
Inhibitory	110
Excitatory	110
OD Immature 1	110
Microglia	110
Astrocyte	110
Ambiguous	110
Ambiguous	110
Inhibitory	110
Excitatory	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
OD Mature 2	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Endothelial 1	110
Inhibitory	110
Ambiguous	110
Astrocyte	110
Endothelial 3	110
Astrocyte	110
OD Immature 1	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Astrocyte	110
Astrocyte	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
OD Immature 1	110
Ambiguous	110
Astrocyte	110
Endothelial 1	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Astrocyte	110
Ambiguous	110
Inhibitory	110
Astrocyte	110
Ambiguous	110
OD Mature 2	110
Microglia	110
Astrocyte	110
OD Mature 2	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
OD Mature 1	110
Ambiguous	110
Inhibitory	110
Astrocyte	110
Ambiguous	110
OD Mature 1	110
OD Mature 1	110
OD Mature 2	110
Ambiguous	110
Ambiguous	110
OD Mature 1	110
Ambiguous	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Endothelial 1	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Endothelial 1	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Astrocyte	110
Ambiguous	110
Excitatory	110
Excitatory	110
Ambiguous	110
Astrocyte	110
OD Mature 1	110
Inhibitory	110
Astrocyte	110
Endothelial 1	110
Inhibitory	110
OD Immature 1	110
Astrocyte	110
Excitatory	110
Ambiguous	110
OD Mature 2	110
Excitatory	110
Excitatory	110
OD Mature 2	110
Ambiguous	110
OD Mature 1	110
Astrocyte	110
Inhibitory	110
Astrocyte	110
Astrocyte	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Pericytes	110
Ambiguous	110
Inhibitory	110
Inhibitory	110
OD Immature 1	110
Inhibitory	110
Inhibitory	110
Ambiguous	110
Ambiguous	110
Endothelial 1	110
Excitatory	110
Inhibitory	110
Ambiguous	110
OD Mature 2	110
Ambiguous	110
Inhibitory	110
Ambiguous	110
Ambiguous	110
Inhibitory	110
Pericytes	110
Astrocyte	110
Ambiguous	110
Ambiguous	110
Microglia	110
Endothelial 3	110
Astrocyte	110
Astrocyte	110
Inhibitory	110
OD Mature 1	110
OD Mature 1	110
Inhibitory	110
Ambiguous	110
Astrocyte	110
Inhibitory	110
Endothelial 3	110
Inhibitory	110
Ambiguous	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Excitatory	110
OD Mature 2	110
Inhibitory	110
OD Immature 1	110
Inhibitory	110
Inhibitory	110
OD Mature 2	110
OD Mature 2	110
Inhibitory	110
OD Mature 1	110
Microglia	110
OD Mature 1	110
OD Immature 1	110
Excitatory	110
Excitatory	110
Excitatory	110
Astrocyte	110
OD Mature 4	110
Excitatory	110
OD Mature 2	110
Endothelial 1	110
Endothelial 1	110
OD Mature 2	110
Astrocyte	110
Excitatory	110
Excitatory	110
Ambiguous	110
Ambiguous	110
Astrocyte	110
OD Mature 1	110
OD Mature 1	110
OD Mature 1	110
OD Mature 2	110
OD Mature 1	110
Astrocyte	110
Astrocyte	110
OD Mature 1	110
OD Mature 2	110
OD Mature 2	110
OD Mature 2	110
OD Mature 1	110
OD Mature 1	110
Ambiguous	110
Inhibitory	110
OD Mature 2	110
OD Mature 2	110
Inhibitory	110
Astrocyte	110
Ambiguous	110
Excitatory	110
Inhibitory	110
Excitatory	110
Endothelial 1	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Endothelial 3	110
Inhibitory	110
Excitatory	110
Inhibitory	110
Astrocyte	110
Excitatory	110
Excitatory	110
Excitatory	110
Excitatory	110
Ambiguous	110
Inhibitory	110
Ambiguous	110
Excitatory	110
Excitatory	110
Excitatory	110
Ambiguous	110
Ambiguous	110
Ambiguous	110
Ambiguous	110
Ambiguous	110
Astrocyte	110
Endothelial 1	110
Astrocyte	110
Endothelial 2	110
Excitatory	110
Excitatory	110
Excitatory	110
Astrocyte	110
Excitatory	110
Excitatory	110
OD Mature 2	110
Ambiguous	110
Inhibitory	110
OD Mature 2	110
Excitatory	110
Excitatory	110
Ambiguous	110
Excitatory	110
Endothelial 1	110
OD Immature 1	110
Endothelial 3	110
Excitatory	110
Ambiguous	110
Endothelial 1	110
Excitatory	110
Inhibitory	110
Excitatory	110
Inhibitory	110
OD Mature 1	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Ambiguous	110
Inhibitory	110
Excitatory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Astrocyte	110
OD Immature 1	110
Endothelial 3	110
OD Mature 2	110
Ambiguous	110
Inhibitory	110
OD Mature 2	110
Ambiguous	110
Ambiguous	110
OD Mature 2	110
OD Mature 2	110
OD Mature 2	110
OD Mature 2	110
OD Mature 4	110
OD Mature 1	110
OD Mature 1	110
OD Mature 1	110
Ambiguous	110
OD Mature 2	110
OD Mature 2	110
OD Mature 2	110
OD Mature 1	110
Ambiguous	110
OD Mature 2	110
OD Mature 2	110
OD Mature 1	110
Inhibitory	110
OD Mature 2	110
Inhibitory	110
OD Mature 2	110
Ambiguous	110
Inhibitory	110
Ambiguous	110
Inhibitory	110
OD Immature 1	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Astrocyte	110
OD Mature 1	110
Endothelial 3	110
Ambiguous	110
Endothelial 1	110
Inhibitory	110
Inhibitory	110
Ambiguous	110
Astrocyte	110
Endothelial 1	110
Inhibitory	110
Inhibitory	110
Endothelial 3	110
Inhibitory	110
Ambiguous	110
Excitatory	110
OD Mature 2	110
Ambiguous	110
Excitatory	110
Inhibitory	110
Ambiguous	110
Excitatory	110
Pericytes	110
Ambiguous	110
Inhibitory	110
Excitatory	110
Astrocyte	110
Inhibitory	110
Ambiguous	110
Excitatory	110
Excitatory	110
Inhibitory	110
Astrocyte	110
Astrocyte	110
OD Immature 1	110
OD Immature 1	110
OD Mature 1	110
Inhibitory	110
Excitatory	110
Ambiguous	110
Inhibitory	110
Microglia	110
Ambiguous	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
OD Mature 1	110
Astrocyte	110
Astrocyte	110
Astrocyte	110
Excitatory	110
OD Mature 1	110
Inhibitory	110
Inhibitory	110
Ambiguous	110
Excitatory	110
OD Immature 1	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Inhibitory	110
OD Immature 1	110
OD Immature 1	110
Ambiguous	110
Inhibitory	110
Inhibitory	110
OD Mature 2	110
OD Mature 2	110
OD Mature 1	110
Ambiguous	110
OD Mature 2	110
OD Mature 2	110
Excitatory	110
Excitatory	110
OD Mature 1	110
OD Mature 2	110
OD Mature 1	110
Excitatory	110
Excitatory	110
Excitatory	110
Inhibitory	110
Excitatory	110
Excitatory	110
Ambiguous	110
Excitatory	110
Ambiguous	110
Microglia	110
Excitatory	110
OD Mature 1	110
OD Mature 1	110
OD Mature 1	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Excitatory	110
Ambiguous	110
Inhibitory	110
Inhibitory	110
Excitatory	110
OD Mature 2	110
Inhibitory	110
OD Mature 1	110
Inhibitory	110
Ambiguous	110
Astrocyte	110
Inhibitory	110
Endothelial 1	110
OD Mature 2	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Astrocyte	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Endothelial 1	110
Inhibitory	110
Inhibitory	110
Ambiguous	110
Inhibitory	110
OD Mature 2	110
Astrocyte	110
Astrocyte	110
Ambiguous	110
Endothelial 2	110
Ambiguous	110
OD Mature 2	110
Inhibitory	110
Ambiguous	110
OD Mature 2	110
Excitatory	110
Excitatory	110
Endothelial 3	110
Inhibitory	110
Inhibitory	110
Ambiguous	110
Inhibitory	110
Endothelial 1	110
Inhibitory	110
Endothelial 1	110
Endothelial 3	110
OD Mature 2	110
Inhibitory	110
Inhibitory	110
Inhibitory	110
Endothelial 1	110
Inhibitory	110
Inhibitory	110
OD Immature 1	110
Inhibitory	110
Astrocyte	110
Endothelial 1	110
Microglia	110
Endothelial 1	60
Inhibitory	60
Endothelial 1	60
Excitatory	60
OD Mature 2	60
Astrocyte	60
Inhibitory	60
Endothelial 3	60
Endothelial 1	60
Inhibitory	60
OD Mature 2	60
Endothelial 1	60
OD Mature 2	60
Inhibitory	60
Endothelial 1	60
Astrocyte	60
OD Mature 1	60
Inhibitory	60
Microglia	60
OD Immature 1	60
Ambiguous	60
Inhibitory	60
Ambiguous	60
OD Mature 2	60
Astrocyte	60
Astrocyte	60
Endothelial 1	60
Astrocyte	60
Astrocyte	60
Ambiguous	60
Inhibitory	60
Astrocyte	60
Endothelial 1	60
Microglia	60
OD Immature 1	60
Inhibitory	60
Ambiguous	60
Inhibitory	60
Ambiguous	60
Microglia	60
Astrocyte	60
Ambiguous	60
Excitatory	60
Astrocyte	60
Inhibitory	60
Ambiguous	60
Endothelial 2	60
Endothelial 2	60
Astrocyte	60
Ambiguous	60
Endothelial 2	60
Astrocyte	60
OD Mature 2	60
Inhibitory	60
Inhibitory	60
OD Mature 2	60
Astrocyte	60
Ambiguous	60
Endothelial 3	60
Ambiguous	60
Endothelial 1	60
Endothelial 1	60
Astrocyte	60
Endothelial 2	60
Astrocyte	60
Astrocyte	60
OD Mature 2	60
Ambiguous	60
OD Mature 2	60
Pericytes	60
Ambiguous	60
Ambiguous	60
OD Mature 2	60
Pericytes	60
Ambiguous	60
Astrocyte	60
Ambiguous	60
OD Immature 1	60
Endothelial 1	60
Endothelial 1	60
Inhibitory	60
Astrocyte	60
Pericytes	60
Astrocyte	60
Inhibitory	60
Excitatory	60
Inhibitory	60
Excitatory	60
Inhibitory	60
Ambiguous	60
Inhibitory	60
OD Mature 2	60
Endothelial 3	60
Ambiguous	60
Inhibitory	60
OD Mature 1	60
Astrocyte	60
Astrocyte	60
Excitatory	60
OD Immature 1	60
Excitatory	60
Inhibitory	60
Endothelial 1	60
Inhibitory	60
OD Mature 1	60
Excitatory	60
Ambiguous	60
Ambiguous	60
Inhibitory	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Microglia	60
OD Mature 2	60
Ambiguous	60
Inhibitory	60
OD Mature 2	60
OD Mature 2	60
Inhibitory	60
Ambiguous	60
Ambiguous	60
Inhibitory	60
Microglia	60
Ambiguous	60
Excitatory	60
OD Mature 1	60
Inhibitory	60
Inhibitory	60
Excitatory	60
OD Mature 1	60
Inhibitory	60
Inhibitory	60
OD Mature 2	60
Inhibitory	60
OD Mature 2	60
Ambiguous	60
Ambiguous	60
OD Mature 2	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Ambiguous	60
OD Mature 2	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Ambiguous	60
Inhibitory	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Ambiguous	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Endothelial 3	60
Excitatory	60
Astrocyte	60
Inhibitory	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Endothelial 3	60
OD Mature 2	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
OD Immature 2	60
OD Mature 1	60
Endothelial 1	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
OD Mature 1	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Excitatory	60
Astrocyte	60
Endothelial 3	60
Inhibitory	60
Ambiguous	60
Ambiguous	60
Astrocyte	60
OD Mature 2	60
OD Mature 2	60
Inhibitory	60
OD Mature 2	60
Endothelial 1	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Endothelial 1	60
Astrocyte	60
Endothelial 1	60
Inhibitory	60
Astrocyte	60
Astrocyte	60
Inhibitory	60
Endothelial 1	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
OD Mature 2	60
Inhibitory	60
Endothelial 1	60
Inhibitory	60
Astrocyte	60
Astrocyte	60
Ambiguous	60
OD Mature 2	60
Endothelial 1	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Endothelial 1	60
Inhibitory	60
Astrocyte	60
Ambiguous	60
Inhibitory	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
OD Immature 1	60
Inhibitory	60
Astrocyte	60
Inhibitory	60
Ambiguous	60
Inhibitory	60
Astrocyte	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Endothelial 1	60
Endothelial 3	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Ambiguous	60
Inhibitory	60
Astrocyte	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Microglia	60
Endothelial 1	60
OD Immature 1	60
Inhibitory	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Excitatory	60
Ambiguous	60
OD Immature 1	60
Endothelial 1	60
Inhibitory	60
Astrocyte	60
Astrocyte	60
Excitatory	60
OD Immature 1	60
Inhibitory	60
Excitatory	60
Inhibitory	60
Inhibitory	60
Ambiguous	60
Ambiguous	60
Inhibitory	60
Excitatory	60
OD Mature 2	60
Endothelial 1	60
OD Mature 2	60
Inhibitory	60
Endothelial 1	60
Ambiguous	60
Excitatory	60
Inhibitory	60
OD Mature 2	60
Inhibitory	60
OD Mature 1	60
Endothelial 1	60
Inhibitory	60
Ambiguous	60
OD Immature 1	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Excitatory	60
Endothelial 3	60
Ambiguous	60
Astrocyte	60
Astrocyte	60
Astrocyte	60
Astrocyte	60
Microglia	60
Microglia	60
Endothelial 1	60
OD Mature 2	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Inhibitory	60
Excitatory	60
Inhibitory	60
Inhibitory	60
OD Immature 1	60
Inhibitory	60
OD Mature 2	60
Ambiguous	60
Endothelial 1	60
Inhibitory	60
Excitatory	60
Excitatory	60
Inhibitory	60
Inhibitory	60
Ambiguous	60
OD Mature 2	60
Inhibitory	60
Endothelial 2	60
Endothelial 3	60
Inhibitory	60
Excitatory	60
Inhibitory	60
Inhibitory	60
OD Mature 2	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
OD Immature 1	60
Inhibitory	60
Ambiguous	60
Excitatory	60
Inhibitory	60
Endothelial 3	60
Ambiguous	60
Endothelial 1	60
Inhibitory	60
Inhibitory	60
Endothelial 2	60
Excitatory	60
Excitatory	60
Inhibitory	60
Ambiguous	60
Inhibitory	60
OD Immature 1	60
Inhibitory	60
Inhibitory	60
Endothelial 3	60
Inhibitory	60
Inhibitory	60
Excitatory	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Excitatory	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Inhibitory	60
Astrocyte	60
Inhibitory	60
Ambiguous	60
Excitatory	60
Inhibitory	60
Inhibitory	60
Ambiguous	60
Inhibitory	60
Endothelial 1	60
Endothelial 2	60
Endothelial 3	60
Ambiguous	60
Inhibitory	60
Astrocyte	60
Endothelial 1	60
Endothelial 1	60
Endothelial 3	60
Endothelial 3	60
Astrocyte	60
OD Immature 1	60
Inhibitory	60
Inhibitory	60
Endothelial 1	60
Astrocyte	60
Excitatory	60
Inhibitory	60
Inhibitory	60
OD Mature 2	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Excitatory	60
Excitatory	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Ambiguous	60
Inhibitory	60
Astrocyte	60
Excitatory	60
Excitatory	60
Inhibitory	60
Inhibitory	60
OD Immature 1	60
Inhibitory	60
Endothelial 1	60
Inhibitory	60
Inhibitory	60
Ependymal	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Endothelial 2	60
Ambiguous	60
Endothelial 1	60
Inhibitory	60
OD Immature 1	60
Ambiguous	60
OD Mature 2	60
Ambiguous	60
OD Mature 2	60
Excitatory	60
OD Immature 1	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
OD Mature 2	60
Excitatory	60
Inhibitory	60
Inhibitory	60
OD Immature 1	60
Inhibitory	60
Excitatory	60
OD Mature 2	60
Excitatory	60
Excitatory	60
Excitatory	60
Inhibitory	60
Inhibitory	60
OD Mature 2	60
Excitatory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Ambiguous	60
Inhibitory	60
Astrocyte	60
OD Mature 2	60
Inhibitory	60
Excitatory	60
Astrocyte	60
Inhibitory	60
Astrocyte	60
Ambiguous	60
Astrocyte	60
Inhibitory	60
Excitatory	60
Ambiguous	60
Ambiguous	60
OD Immature 1	60
Inhibitory	60
Endothelial 3	60
Inhibitory	60
Endothelial 1	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Inhibitory	60
Endothelial 1	60
Inhibitory	60
Excitatory	60
Excitatory	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Ambiguous	60
Ambiguous	60
Excitatory	60
Inhibitory	60
Inhibitory	60
OD Immature 1	60
Ambiguous	60
Endothelial 1	60
Excitatory	60
Inhibitory	60
Excitatory	60
Inhibitory	60
Inhibitory	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
OD Mature 2	60
Endothelial 1	60
Inhibitory	60
Inhibitory	60
Ambiguous	60
Ambiguous	60
OD Immature 1	60
Astrocyte	60
Inhibitory	60
Astrocyte	60
Ambiguous	60
Astrocyte	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
OD Immature 1	60
Inhibitory	60
Inhibitory	60
Excitatory	60
Inhibitory	60
OD Immature 1	60
Excitatory	60
Inhibitory	60
Astrocyte	60
Excitatory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Excitatory	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Excitatory	60
Ambiguous	60
Excitatory	60
Endothelial 1	60
Excitatory	60
Ambiguous	60
Excitatory	60
Ambiguous	60
Excitatory	60
Excitatory	60
Excitatory	60
OD Mature 2	60
Ambiguous	60
Ambiguous	60
Excitatory	60
Endothelial 1	60
Ambiguous	60
Ambiguous	60
Ambiguous	60
Excitatory	60
Microglia	60
OD Mature 2	60
OD Mature 2	60
OD Mature 2	60
Ambiguous	60
Ambiguous	60
OD Mature 2	60
Ambiguous	60
Ambiguous	60
OD Mature 2	60
OD Mature 2	60
Astrocyte	60
Excitatory	60
Ambiguous	60
Endothelial 1	60
OD Mature 2	60
Ambiguous	60
Excitatory	60
OD Mature 2	60
Ambiguous	60
OD Mature 2	60
Ambiguous	60
OD Mature 2	60
Excitatory	60
OD Immature 1	60
OD Mature 2	60
OD Mature 2	60
Excitatory	60
OD Mature 2	60
Ambiguous	60
Ambiguous	60
OD Mature 2	60
OD Mature 2	60
OD Mature 4	60
OD Mature 2	60
OD Mature 2	60
OD Mature 2	60
Ambiguous	60
Endothelial 1	60
Ambiguous	60
Microglia	60
Ambiguous	60
OD Mature 1	60
Astrocyte	60
Inhibitory	60
Excitatory	60
OD Mature 1	60
OD Mature 2	60
Excitatory	60
OD Immature 1	60
Astrocyte	60
Excitatory	60
Excitatory	60
Ambiguous	60
Endothelial 1	60
Ambiguous	60
Inhibitory	60
Astrocyte	60
Inhibitory	60
Excitatory	60
Astrocyte	60
Inhibitory	60
Microglia	60
Endothelial 3	60
Astrocyte	60
Excitatory	60
Excitatory	60
Ambiguous	60
Excitatory	60
Excitatory	60
Inhibitory	60
OD Mature 2	60
Excitatory	60
Excitatory	60
Astrocyte	60
OD Mature 2	60
Astrocyte	60
Excitatory	60
OD Immature 1	60
OD Immature 1	60
Astrocyte	60
Excitatory	60
Excitatory	60
OD Mature 2	60
Excitatory	60
Astrocyte	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Astrocyte	60
Astrocyte	60
Ambiguous	60
OD Mature 2	60
OD Mature 2	60
Ambiguous	60
Ambiguous	60
Excitatory	60
Astrocyte	60
Ambiguous	60
Inhibitory	60
Ambiguous	60
Ambiguous	60
Excitatory	60
OD Mature 2	60
OD Immature 1	60
Inhibitory	60
Excitatory	60
Inhibitory	60
Excitatory	60
OD Immature 1	60
Endothelial 1	60
Inhibitory	60
Astrocyte	60
Excitatory	60
Inhibitory	60
Inhibitory	60
Ambiguous	60
Excitatory	60
Excitatory	60
Excitatory	60
Excitatory	60
Ambiguous	60
Inhibitory	60
Inhibitory	60
Excitatory	60
Inhibitory	60
Excitatory	60
Astrocyte	60
OD Immature 1	60
Excitatory	60
OD Immature 1	60
Astrocyte	60
Inhibitory	60
Microglia	60
Inhibitory	60
Inhibitory	60
Excitatory	60
Astrocyte	60
Astrocyte	60
Inhibitory	60
Inhibitory	60
Excitatory	60
Astrocyte	60
Inhibitory	60
